page_id,page_name,disclaimer,amount_spent_pen,number_of_ads
107959714223603,Veloz - Mente,These ads ran without a disclaimer,≤100,1
104402865677274,De Tabalosos Su Diario,Lizbeth Rojas Quispe,≤100,3
110628594845922,Noti San Jeronimo,Mayorit Lisbet Chalco Gonzales,≤100,5
109768318388709,Percy Godoy - Apurímac,Abner Smith Rosales Huaman,≤100,13
112588963996019,Anjhela Prialé,Carlos Arturo Priale Condori,≤100,2
103420025386367,Juan Carlos Alamo Castro &  El Electoral,These ads ran without a disclaimer,≤100,2
1294401290643932,Chiptec,These ads ran without a disclaimer,≤100,1
108143704453362,Shadia al Congreso,These ads ran without a disclaimer,≤100,5
109345351842657,Denilson Marcell Consejero 2022,Denilson Marcell Del Castillo Mozombite,≤100,2
100152198987418,ccasor.cannabis,These ads ran without a disclaimer,≤100,1
106418821283028,Serafín al Congreso por Huánuco,These ads ran without a disclaimer,≤100,3
106951725262491,milagros_maylin,These ads ran without a disclaimer,≤100,5
102962914963893,APP - LIMA,Luan Pierina Condori Chaco,≤100,1
110840971232926,Frente Democrata Arequipa,These ads ran without a disclaimer,≤100,2
107865304679322,Los Amigos de Yonhy Lescano,These ads ran without a disclaimer,≤100,4
100499132020504,Dr. Zanelli Al Congreso,Humberto Dario Zanelli Reyes,≤100,7
21987463952,McKinsey & Company,These ads ran without a disclaimer,≤100,6
994273520624095,Crecercallao Web,These ads ran without a disclaimer,≤100,2
811027258911932,Dipromin,These ads ran without a disclaimer,≤100,11
102567141223679,Rewards for Justice,These ads ran without a disclaimer,≤100,1
101341395005381,Raida  Solano - Consejera  Parque del Recuerdo,These ads ran without a disclaimer,≤100,5
106669370767255,Pastor Erlington Saavedra,These ads ran without a disclaimer,≤100,2
190942584277332,La Iglesia de Jesucristo de los Santos de los Últimos Días - Caribe,These ads ran without a disclaimer,≤100,1
110219963822335,Rich Dad Latino,These ads ran without a disclaimer,≤100,1
110113761371560,Omar Chaparro para Gobernador Regional,Omar Chaparro Flores,≤100,1
359181137560500,Nayuri Dulce Detalle,These ads ran without a disclaimer,≤100,1
107025748646352,Frente Esperanza - Yurimaguas,Luis Angel Gallegos Pinedo,≤100,4
161439377235542,アリババグループ / Alibaba Group - Japan,These ads ran without a disclaimer,≤100,16
102670264879118,richardacuna_,These ads ran without a disclaimer,≤100,1
106222745483548,Milusca Peralta  - Consejera Regional Apurímac,Publinet App,≤100,2
165837734193099,Pedro Morales Miranda,These ads ran without a disclaimer,≤100,5
180613946980827,Chanel Ruiz - Amigos,These ads ran without a disclaimer,≤100,4
568012019940136,Embajada Peruana de Ciclismo,These ads ran without a disclaimer,≤100,1
105774784242990,encuestando.pe,Jose De Jesus,≤100,2
787747331430077,SOMOS Libres,These ads ran without a disclaimer,≤100,1
105616021572811,PERU informado,These ads ran without a disclaimer,≤100,1
100105295441612,Copaping,These ads ran without a disclaimer,≤100,3
167148214933483,La Voz Ucayalina,These ads ran without a disclaimer,≤100,2
587514371370962,Merinolatin,These ads ran without a disclaimer,≤100,2
708251409529563,Avanza País - Región Cusco,These ads ran without a disclaimer,≤100,2
110759234759889,Poletica,Fiorella Fleydi Perez Paquiyauri,≤100,2
1593982627502645,Municipalidad Provincial de Huaraz,Municipalidad de Huaraz,≤100,3
106010661356151,Martín Parihuamán Aniceto,These ads ran without a disclaimer,≤100,3
100162738241949,Xu Zeyu,These ads ran without a disclaimer,≤100,11
105357318846861,Aladino Irene Bustamante,Juan Carlos Irene Torres,≤100,3
106249585157981,Pedro Cardoso,These ads ran without a disclaimer,≤100,39
341727142519006,Demus-Estudio para la Defensa de los Derechos de la Mujer,These ads ran without a disclaimer,≤100,2
102494371912028,Yo amo SMP,These ads ran without a disclaimer,≤100,2
346195298803690,Koko Giles pagina oficial,Yosip Carlos Yauyo Torres,≤100,2
109286924209093,Mafia Pride:Family,These ads ran without a disclaimer,≤100,3
106569785104229,David Alcántara,Geraldo Alba Jahani Castañeda,≤100,4
304514319278,GEORGES DE CAGLIARI,These ads ran without a disclaimer,≤100,2
110542664503581,La corrupcion en Essalud,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,56
143760189101206,Lima Norte Infórmate,Miguel Angel Magallanes Durand,≤100,2
939824919386664,Gritalo p,These ads ran without a disclaimer,≤100,1
104404838429667,Mariel Xhinita Q T,These ads ran without a disclaimer,≤100,1
103306195067396,Andrea Montero González,Andrea Gabrielle Montero González,≤100,1
100930975877004,Chocho Mondragón alcalde de Chalaco,Alexander Paul Hadler Quispe De La Cruz,≤100,3
106696565252158,Alexander Torres por Huaura y su valle,Erik Jhon Francisco Mendoza Ramon,≤100,2
104264071546502,Asociación de Regidores del Perú - ARPE,Liset Teodocia Valdivia Trujillo,≤100,1
100994591963123,Venus Benites Sí sabe,Gonzalo Ernesto Cárdenas Lopez,≤100,1
332473560512896,Guzman Fernandez Delgado,Guzman Fernandez Delgado,≤100,2
103890681794133,Asociación Nacional de Profesionales de EsSalud,Jimena Vega Cabana,≤100,1
101465148037715,Cesar Jara,Wilson Raul Jara Quispe,≤100,1
100763401684845,Sexy Girl,Martina Salvatore Orozco Alzamora,≤100,1
100512385221555,Obstacle Monkeys Training,These ads ran without a disclaimer,≤100,1
103269681628265,Percy Zapata,Percy Ivan Zapata Mendoza,≤100,1
111534591462810,Avanza País - Región Ucayali,Juan Jose Torres Lopez,≤100,2
100244232691936,El Wawki,Lizbeth Rojas Quispe,≤100,2
105852254680997,Betty Martha Matos Sánchez,Shakira Del Rocio Corzo Baldeon,≤100,1
108179841961346,Naranjos Informa,Lizbeth Rojas Quispe,≤100,3
107184871622019,Por los Derechos Jubilados o Cesantes pensionistas ley 20530,These ads ran without a disclaimer,≤100,1
101307795992408,Del Pongo Su Noticiero,Lizbeth Rojas Quispe,≤100,3
764633147242881,Gazeta Magazine,Brayan Edwin Manrique Alanya,≤100,1
1409724862383802,Armando De la Cruz,Gob Aanalytics,≤100,2
285970621520232,Intégrate PUCP,Gabriel Enrique Cornejo Chávez,≤100,1
111894993615292,Consejo Regional de la Juventud de Junín,Jœl Rolando Muñoz Aguilar,≤100,3
111236501011205,Sonia Vasquez Tafur Representante Independiente Rena Ware,Sonia Albertina Vasquez Tafur,≤100,2
101766287961422,Movimiento de Cambio y Progreso para Todos,Jorge Calmet,≤100,2
110072144829220,Vota por la lista 6,Alex Antoni Zapana Huaquisto,≤100,2
388043768225197,Cesar Correa,Diego Ruiz Morante,≤100,2
107383345238177,Caminemos Juntos Con Juan Carlos Inga - NEKO,Lissla,≤100,2
2062769357140426,Trilce T Academia-Preuniversitaria,These ads ran without a disclaimer,≤100,2
1085081828178120,Jimy Silva Mena,Katherin Vanesa Díaz Granada,≤100,1
628087003966011,Rosa Torrejón Aragón Oficial,These ads ran without a disclaimer,≤100,3
101450382434251,Giovanna Harowi,Willy Mejia,≤100,2
101311221694306,Nil Luna,ARI-TELCH RIVERA DE LA CRUZ,≤100,3
115311233651623,Humbo Cordova Israel,Israel Humbo Cordova,≤100,3
101517754682983,Nino Cordero K2,These ads ran without a disclaimer,≤100,3
233943790279421,Jaime Salomón,These ads ran without a disclaimer,≤100,2
100276029131837,Movimiento Regional Pasco Dignidad,Juan Carlos Rojas Caballero,≤100,2
524916880903496,Víctor Mestanza,Víctor Francisco Mestanza Sanchez,≤100,4
110304184444077,"El Doc, cantautor, música y creación artística",These ads ran without a disclaimer,≤100,1
224897877637858,LGC Biosearch Technologies,These ads ran without a disclaimer,≤100,2
933310850194959,Israel Alliance,These ads ran without a disclaimer,≤100,26
112105850263842,Carlos Anderson,These ads ran without a disclaimer,≤100,3
1515868121882301,Cutervo Online,These ads ran without a disclaimer,≤100,2
115993119801932,Perú Integración Total,These ads ran without a disclaimer,≤100,2
108136773965924,Arnoldo Mallma,These ads ran without a disclaimer,≤100,3
738668469605028,Johanna Sánchez,These ads ran without a disclaimer,≤100,6
104165861695639,"Carlos Nicolopulos y Maria Alejandra Nieves, Realtors",These ads ran without a disclaimer,≤100,1
110793138316456,futuresfound,These ads ran without a disclaimer,≤100,1
100247214891105,Unidad de Segunda Especialidad y Formación Continua FIPS - UNSA,These ads ran without a disclaimer,≤100,1
165459114032445,Willis Tantalean,These ads ran without a disclaimer,≤100,10
285909688218877,Manuel Becerra al Congreso 2021,These ads ran without a disclaimer,≤100,2
125304467515075,Juan Sheput,These ads ran without a disclaimer,≤100,1
101229819148814,Reen Records,These ads ran without a disclaimer,≤100,9
100917357178407,Jhony Olivares Alcalde 2023,These ads ran without a disclaimer,≤100,4
101440582000551,Estetik,Elix Jean Pierre Vergara Huaman,≤100,3
346829165513127,Compromiso Médico por el Perú,These ads ran without a disclaimer,≤100,3
110212985023519,Elvyn Díaz - Gobernador Regional,Publinet App,≤100,1
109859194877479,Acosta producciones,Franklin Torres,≤100,2
503951883021764,ShareTheMeal,These ads ran without a disclaimer,≤100,14
575397966153905,Dulce Cushuro,These ads ran without a disclaimer,≤100,4
141796229342716,Comexperu,These ads ran without a disclaimer,≤100,3
112072054040189,Cristina Torres Palomino,These ads ran without a disclaimer,≤100,2
103258081856383,"Antolin, Hechos y No palabras",Jhony Cachique Torres,≤100,6
101870048581024,Hernando de Soto - Comando de campaña Surquillo,Jorge Armando Medina Rojas,≤100,2
109431477950522,Keiko Fujimori - Amazonas,These ads ran without a disclaimer,≤100,2
100695452384018,Acción Popular - Nueva Cajamarca,William Sanchez Edquen,≤100,4
108950991375336,Viaje al Capitalismo,These ads ran without a disclaimer,≤100,1
111100243673702,Alvar Paucar,These ads ran without a disclaimer,≤100,4
102568505076143,Dr. Elías Varas Meléndez Congresista de la República,These ads ran without a disclaimer,≤100,3
279677982097369,Resguarda Latam,These ads ran without a disclaimer,≤100,9
2014398865304005,Sport Fashion Peru,These ads ran without a disclaimer,≤100,1
102559911562960,Tikay Marketing Digital,These ads ran without a disclaimer,≤100,1
372609512763217,Wilder Ruiz al Congreso 2021,These ads ran without a disclaimer,≤100,2
108559521431085,Unidos por un Voto Informado Perú,These ads ran without a disclaimer,≤100,1
102459418872992,Timo Arroyo I Acción Popular,Lucy Tamariz Ubillus,≤100,1
357071797833460,Provincia La Unión Realidad,These ads ran without a disclaimer,≤100,1
913292972097624,David Salazar Morote,These ads ran without a disclaimer,≤100,1
105188200942325,PA LANTE PERÚ,Wilfredo Martín Iriarte Baca,≤100,1
100803922002690,"Carlos Mantegazza ""Kike""",These ads ran without a disclaimer,≤100,1
984485141579124,Fuerza Popular Lima Sur,These ads ran without a disclaimer,≤100,1
1884690778444252,Central de Noticias y Comunicaciones,These ads ran without a disclaimer,≤100,1
108729435044190,BoBo Wallpaper-1,These ads ran without a disclaimer,≤100,1
102483887927279,Gerly Ramos Leandro,These ads ran without a disclaimer,≤100,2
403125513191631,Sistemag,These ads ran without a disclaimer,≤100,1
110062524909657,Dr. Victor Paulini,Christopher Joel Urbano Garibay,≤100,1
112775163880844,valentina_valentinam,These ads ran without a disclaimer,≤100,1
102230648614702,Gilberto Sempertegui al Congreso,These ads ran without a disclaimer,≤100,1
101057875925014,Ilona Maska,These ads ran without a disclaimer,≤100,1
107221022764590,Diario La Razón,These ads ran without a disclaimer,≤100,3
105985154724119,Mario Rospigliosi al Congreso,Gillmar Aldo Rospigliosi Mendoza,≤100,3
109045691774284,Nancy Vizurraga Oficial,These ads ran without a disclaimer,≤100,1
111410137659218,Renovación Popular  −  Zona Costa Base Chimbote,These ads ran without a disclaimer,≤100,2
837160139680517,Asociación Automotriz del Perú - AAP,These ads ran without a disclaimer,≤100,2
614896788944649,Municipalidad Distrital De Mazamari,These ads ran without a disclaimer,≤100,6
909128082598369,Blvck Paris,These ads ran without a disclaimer,≤100,5
1468868573412114,ELSA Speak,These ads ran without a disclaimer,≤100,2
106422324563616,Dale Play Campanilla,Segundo Pedro Capa Condor,≤100,3
101020938995302,Legión Cívico-Militar Pedro Ruiz Gallo,These ads ran without a disclaimer,≤100,4
108045465311295,Miguel Sotelo - Alcalde Provincial de Cañete - PPP,Publinet App,≤100,2
266765606799190,ECMIA Región Sur,Adrian Fernando León,≤100,1
445275325808187,Partido Centro Unidos,Casimiro Changua Anthony Juan,≤100,1
103807051866147,Pormifamilia,These ads ran without a disclaimer,≤100,1
116783227683467,Anonymus Chimbote,Luis Molina,≤100,2
106260520800244,BOBO BIRD,These ads ran without a disclaimer,≤100,1
101311221694306,Nil Luna,Oscar Niel Herquinio Luna,≤100,12
109760507858295,Vota Bien Perú,Oscar Jhunior Bendezu Castillo,≤100,1
1329741273707017,Creative Fabrica,These ads ran without a disclaimer,≤100,1
107760198648116,Delia Solorzano,Jamil Alexis Rey Añi,≤100,2
728861060563855,Federación Deportiva Peruana de Ajedrez - Página Oficial,These ads ran without a disclaimer,≤100,1
106058814812299,Raúl Doroteo al Congreso,These ads ran without a disclaimer,≤100,3
108198570574884,Gustavo Cesti Cardó,These ads ran without a disclaimer,≤100,3
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100,3
102230949036699,Mirtha Ruelas,Angela Tatiana Benavente Ruelas,≤100,2
547321212422991,12min - Resúmenes de Libros,These ads ran without a disclaimer,≤100,2
100561191974759,Nancy Montesinos al Congreso por CUSCO,Juan Montesinos Quispe,≤100,2
100266738968622,Lambayeque Unido por la Democracia,Jean Pierre Mori Perez,≤100,1
429881813845486,Elvis Paladines Salvador,These ads ran without a disclaimer,≤100,2
338594262872589,Amapolay Manufacturas Autónomas,These ads ran without a disclaimer,≤100,2
1497095980557287,Ideario.pe,Gonzalo Juvenal Gamarra Oquendo,≤100,7
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,5
235242081749750,Pascual Güisa Bravo - Tacna 2022,These ads ran without a disclaimer,≤100,4
102620955599532,Reynaldo Cherrepano,Macker Esteven Bazalar Ramirez,≤100,3
644470012616700,Diploma en Desigualdades y Políticas Públicas Distributivas,These ads ran without a disclaimer,≤100,1
101168851926764,Julio Canchis al Congreso,These ads ran without a disclaimer,≤100,10
418717205395732,Centro Latinoamericano de Investigación Periodística,These ads ran without a disclaimer,≤100,1
106409450774064,Dj Rey Music,These ads ran without a disclaimer,≤100,1
113451407003791,Teddy Pisfil,These ads ran without a disclaimer,≤100,3
101091379250912,Tarapoto Noticias y Comentarios,Boris Ramirez Rodriguez,≤100,1
837351463012197,Alternativa ZURDA,Pedro David Ayala Cruz,≤100,2
1985542005089410,Reynaldo Malpartida,These ads ran without a disclaimer,≤100,2
104708741507773,Eliana  Toledo al Congreso - Avanza País,These ads ran without a disclaimer,≤100,6
156554281146546,Sacyr,These ads ran without a disclaimer,≤100,2
162981220459598,Asociación de estudiantes peruanos en Francia - Asepef,These ads ran without a disclaimer,≤100,3
100396435883557,Any Cordova,These ads ran without a disclaimer,≤100,2
188896161154698,Verónica De Película,These ads ran without a disclaimer,≤100,1
1544330765688889,El Piuranisimo,Antony Jerry Lopez Pasache,≤100,5
104153065284831,Empresa Avis,These ads ran without a disclaimer,≤100,1
108224224637528,Mariela Jaramillo,These ads ran without a disclaimer,≤100,1
105469975350276,Movimiento Regional AGUA - Huamanga,Franz Danny Curi Vega,≤100,4
1937686909780185,Javier Tenorio al Congreso - Lima Provincias,Leyli Patricia Tenorio Ruiz,≤100,1
105902301506838,Samantha Ramirez Buendia,These ads ran without a disclaimer,≤100,2
110332114744689,Oportunidades por el mundo,These ads ran without a disclaimer,≤100,42
212411456033277,R. NEYRA,These ads ran without a disclaimer,≤100,2
105137451968040,Juan Calderón Altamirano,These ads ran without a disclaimer,≤100,8
100798952001209,Enzo Carhuamaca,Enzo Carhuamaca,≤100,6
2243955129227680,Municipalidad Provincial de Leoncio Prado,Moises Davila Landa,≤100,2
103022378146342,5rrupción Perú,Leonardo Adrian Alcazar Vargas,≤100,2
106775297428865,Isabel Manrique,These ads ran without a disclaimer,≤100,6
100965685529811,System Store,These ads ran without a disclaimer,≤100,2
106255601857889,Juventudes con Jeremias Prado 2022,These ads ran without a disclaimer,≤100,1
